"Album","Year","Continent","Country","Sales","Pure_sales_index"
"Fearless","2015","Asia","Turkmenistan",43,0.043
"Fearless","2016","Asia","Turkmenistan",32,0.032
"Fearless","2017","Asia","Turkmenistan",40,0.04
"Fearless","2018","Asia","Turkmenistan",29,0.029
"Fearless","2019","Asia","Turkmenistan",38,0.038
"Fearless","2020","Asia","Turkmenistan",35,0.035
"Fearless","2021","Asia","Turkmenistan",27,0.027
"Fearless","2008","Asia","United Arab Emirates",50,0.05
"Fearless","2009","Asia","United Arab Emirates",64,0.064
"Fearless","2010","Asia","United Arab Emirates",45,0.045
"Fearless","2011","Asia","United Arab Emirates",25,0.025
"Fearless","2012","Asia","United Arab Emirates",41,0.041
"Fearless","2013","Asia","United Arab Emirates",53,0.053
"Fearless","2014","Asia","United Arab Emirates",29,0.029
"Fearless","2015","Asia","United Arab Emirates",29,0.029
"Fearless","2016","Asia","United Arab Emirates",30,0.03
"Fearless","2017","Asia","United Arab Emirates",43,0.043
"Fearless","2018","Asia","United Arab Emirates",40,0.04
"Fearless","2019","Asia","United Arab Emirates",32,0.032
"Fearless","2020","Asia","United Arab Emirates",41,0.041
"Fearless","2021","Asia","United Arab Emirates",32,0.032
"Fearless","2008","Asia","Uzbekistan",22,0.022
"Fearless","2009","Asia","Uzbekistan",17,0.017
"Fearless","2010","Asia","Uzbekistan",23,0.023
"Fearless","2011","Asia","Uzbekistan",31,0.031
"Fearless","2012","Asia","Uzbekistan",27,0.027
"Fearless","2013","Asia","Uzbekistan",42,0.042
"Fearless","2014","Asia","Uzbekistan",56,0.056
"Fearless","2015","Asia","Uzbekistan",39,0.039
"Fearless","2016","Asia","Uzbekistan",34,0.034
"Fearless","2017","Asia","Uzbekistan",32,0.032
"Fearless","2018","Asia","Uzbekistan",30,0.03
"Fearless","2019","Asia","Uzbekistan",27,0.027
"Fearless","2020","Asia","Uzbekistan",36,0.036
"Fearless","2021","Asia","Uzbekistan",21,0.021
"Fearless","2008","Asia","Vietnam",15,0.015
"Fearless","2009","Asia","Vietnam",31,0.031
"Fearless","2010","Asia","Vietnam",30,0.03
"Fearless","2011","Asia","Vietnam",26,0.026
"Fearless","2012","Asia","Vietnam",36,0.036
"Fearless","2013","Asia","Vietnam",42,0.042
"Fearless","2014","Asia","Vietnam",36,0.036
"Fearless","2015","Asia","Vietnam",52,0.052
"Fearless","2016","Asia","Vietnam",44,0.044
"Fearless","2017","Asia","Vietnam",25,0.025
"Fearless","2018","Asia","Vietnam",47,0.047
"Fearless","2019","Asia","Vietnam",38,0.038
"Fearless","2020","Asia","Vietnam",46,0.046
"Fearless","2021","Asia","Vietnam",51,0.051
"Fearless","2008","Asia","Yemen",29,0.029
"Fearless","2009","Asia","Yemen",41,0.041
"Fearless","2010","Asia","Yemen",27,0.027
"Fearless","2011","Asia","Yemen",48,0.048
"Fearless","2012","Asia","Yemen",17,0.017
"Fearless","2013","Asia","Yemen",50,0.05
"Fearless","2014","Asia","Yemen",33,0.033
"Fearless","2015","Asia","Yemen",39,0.039
"Fearless","2016","Asia","Yemen",36,0.036
"Fearless","2017","Asia","Yemen",37,0.037
"Fearless","2018","Asia","Yemen",47,0.047
"Fearless","2019","Asia","Yemen",23,0.023
"Fearless","2020","Asia","Yemen",20,0.02
"Fearless","2021","Asia","Yemen",36,0.036
"Fearless","2008","Central America","Bahamas",3300,3.3
"Fearless","2009","Central America","Bahamas",2300,2.3
"Fearless","2010","Central America","Bahamas",1100,1.1
"Fearless","2011","Central America","Bahamas",1000,1
"Fearless","2012","Central America","Bahamas",900,0.9
"Fearless","2013","Central America","Bahamas",870,0.87
"Fearless","2014","Central America","Bahamas",730,0.73
"Fearless","2015","Central America","Bahamas",600,0.6
"Fearless","2016","Central America","Bahamas",150,0.15
"Fearless","2017","Central America","Bahamas",300,0.3
"Fearless","2018","Central America","Bahamas",500,0.5
"Fearless","2019","Central America","Bahamas",400,0.4
"Fearless","2020","Central America","Bahamas",100,0.1
"Fearless","2021","Central America","Bahamas",50,0.05
"Fearless","2008","Central America","Barbados",22,0.022
"Fearless","2009","Central America","Barbados",27,0.027
"Fearless","2010","Central America","Barbados",49,0.049
"Fearless","2011","Central America","Barbados",57,0.057
"Fearless","2012","Central America","Barbados",42,0.042
"Fearless","2013","Central America","Barbados",35,0.035
"Fearless","2014","Central America","Barbados",21,0.021
"Fearless","2015","Central America","Barbados",36,0.036
"Fearless","2016","Central America","Barbados",39,0.039
"Fearless","2017","Central America","Barbados",20,0.02
"Fearless","2018","Central America","Barbados",44,0.044
"Fearless","2019","Central America","Barbados",21,0.021
"Fearless","2020","Central America","Barbados",42,0.042
"Fearless","2021","Central America","Barbados",37,0.037
"Fearless","2008","Central America","Belize",24,0.024
"Fearless","2009","Central America","Belize",37,0.037
"Fearless","2010","Central America","Belize",39,0.039
"Fearless","2011","Central America","Belize",21,0.021
"Fearless","2012","Central America","Belize",19,0.019
"Fearless","2013","Central America","Belize",44,0.044
"Fearless","2014","Central America","Belize",53,0.053
"Fearless","2015","Central America","Belize",39,0.039
"Fearless","2016","Central America","Belize",40,0.04
"Fearless","2017","Central America","Belize",40,0.04
"Fearless","2018","Central America","Belize",32,0.032
"Fearless","2019","Central America","Belize",43,0.043
"Fearless","2020","Central America","Belize",41,0.041
"Fearless","2021","Central America","Belize",26,0.026
"Fearless","2008","Central America","Bermuda",38,0.038
"Fearless","2009","Central America","Bermuda",41,0.041
"Fearless","2010","Central America","Bermuda",30,0.03
"Fearless","2011","Central America","Bermuda",22,0.022
"Fearless","2012","Central America","Bermuda",36,0.036
"Fearless","2013","Central America","Bermuda",44,0.044
"Fearless","2014","Central America","Bermuda",12,0.012
"Fearless","2015","Central America","Bermuda",54,0.054
"Fearless","2016","Central America","Bermuda",51,0.051
"Fearless","2017","Central America","Bermuda",52,0.052
"Fearless","2018","Central America","Bermuda",38,0.038
"Fearless","2019","Central America","Bermuda",29,0.029
"Fearless","2020","Central America","Bermuda",42,0.042
"Fearless","2021","Central America","Bermuda",42,0.042
"Fearless","2008","Central America","Costa Rica",3500,3.5
"Fearless","2009","Central America","Costa Rica",5100,5.1
"Fearless","2010","Central America","Costa Rica",1100,1.1
"Fearless","2011","Central America","Costa Rica",1000,1
"Fearless","2012","Central America","Costa Rica",900,0.9
"Fearless","2013","Central America","Costa Rica",870,0.87
"Fearless","2014","Central America","Costa Rica",730,0.73
"Fearless","2015","Central America","Costa Rica",600,0.6
"Fearless","2016","Central America","Costa Rica",150,0.15
"Fearless","2017","Central America","Costa Rica",300,0.3
"Fearless","2018","Central America","Costa Rica",500,0.5
"Fearless","2019","Central America","Costa Rica",400,0.4
"Fearless","2020","Central America","Costa Rica",100,0.1
"Fearless","2021","Central America","Costa Rica",50,0.05
"Fearless","2008","Central America","Cuba",3300,3.3
"Fearless","2009","Central America","Cuba",1900,1.9
"Fearless","2010","Central America","Cuba",1100,1.1
"Fearless","2011","Central America","Cuba",1000,1
"Fearless","2012","Central America","Cuba",900,0.9
"Fearless","2013","Central America","Cuba",870,0.87
"Fearless","2014","Central America","Cuba",730,0.73
"Fearless","2015","Central America","Cuba",600,0.6
"Fearless","2016","Central America","Cuba",150,0.15
"Fearless","2017","Central America","Cuba",300,0.3
"Fearless","2018","Central America","Cuba",500,0.5
"Fearless","2019","Central America","Cuba",400,0.4
"Fearless","2020","Central America","Cuba",100,0.1
"Fearless","2021","Central America","Cuba",50,0.05
"Fearless","2008","Central America","Dominican Republic",32,0.032
"Fearless","2009","Central America","Dominican Republic",32,0.032
"Fearless","2010","Central America","Dominican Republic",28,0.028
"Fearless","2011","Central America","Dominican Republic",42,0.042
"Fearless","2012","Central America","Dominican Republic",47,0.047
"Fearless","2013","Central America","Dominican Republic",21,0.021
"Fearless","2014","Central America","Dominican Republic",45,0.045
"Fearless","2015","Central America","Dominican Republic",39,0.039
"Fearless","2016","Central America","Dominican Republic",42,0.042
"Fearless","2017","Central America","Dominican Republic",34,0.034
"Fearless","2018","Central America","Dominican Republic",20,0.02
"Fearless","2019","Central America","Dominican Republic",45,0.045
"Fearless","2020","Central America","Dominican Republic",39,0.039
"Fearless","2021","Central America","Dominican Republic",33,0.033
"Fearless","2008","Central America","El Salvador",47,0.047
"Fearless","2009","Central America","El Salvador",32,0.032
"Fearless","2010","Central America","El Salvador",42,0.042
"Fearless","2011","Central America","El Salvador",30,0.03
"Fearless","2012","Central America","El Salvador",34,0.034
"Fearless","2013","Central America","El Salvador",24,0.024
"Fearless","2014","Central America","El Salvador",40,0.04
"Fearless","2015","Central America","El Salvador",33,0.033
"Fearless","2016","Central America","El Salvador",30,0.03
"Fearless","2017","Central America","El Salvador",56,0.056
"Fearless","2018","Central America","El Salvador",24,0.024
"Fearless","2019","Central America","El Salvador",41,0.041
"Fearless","2020","Central America","El Salvador",24,0.024
"Fearless","2021","Central America","El Salvador",18,0.018
"Fearless","2008","Central America","Guatemala",3500,3.5
"Fearless","2009","Central America","Guatemala",5100,5.1
"Fearless","2010","Central America","Guatemala",1100,1.1
"Fearless","2011","Central America","Guatemala",1000,1
"Fearless","2012","Central America","Guatemala",900,0.9
"Fearless","2013","Central America","Guatemala",870,0.87
"Fearless","2014","Central America","Guatemala",730,0.73
"Fearless","2015","Central America","Guatemala",600,0.6
"Fearless","2016","Central America","Guatemala",150,0.15
"Fearless","2017","Central America","Guatemala",300,0.3
"Fearless","2018","Central America","Guatemala",500,0.5
"Fearless","2019","Central America","Guatemala",400,0.4
"Fearless","2020","Central America","Guatemala",100,0.1
"Fearless","2021","Central America","Guatemala",50,0.05
"Fearless","2008","Central America","Haiti",25,0.025
"Fearless","2009","Central America","Haiti",24,0.024
"Fearless","2010","Central America","Haiti",26,0.026
"Fearless","2011","Central America","Haiti",41,0.041
"Fearless","2012","Central America","Haiti",49,0.049
"Fearless","2013","Central America","Haiti",42,0.042
"Fearless","2014","Central America","Haiti",15,0.015
"Fearless","2015","Central America","Haiti",42,0.042
"Fearless","2016","Central America","Haiti",45,0.045
"Fearless","2017","Central America","Haiti",18,0.018
"Fearless","2018","Central America","Haiti",23,0.023
"Fearless","2019","Central America","Haiti",46,0.046
"Fearless","2020","Central America","Haiti",45,0.045
"Fearless","2021","Central America","Haiti",37,0.037
"Fearless","2008","Central America","Honduras",46,0.046
"Fearless","2009","Central America","Honduras",23,0.023
"Fearless","2010","Central America","Honduras",26,0.026
"Fearless","2011","Central America","Honduras",44,0.044
"Fearless","2012","Central America","Honduras",41,0.041
"Fearless","2013","Central America","Honduras",26,0.026
"Fearless","2014","Central America","Honduras",44,0.044
"Fearless","2015","Central America","Honduras",46,0.046
"Fearless","2016","Central America","Honduras",23,0.023
"Fearless","2017","Central America","Honduras",37,0.037
"Fearless","2018","Central America","Honduras",46,0.046
"Fearless","2019","Central America","Honduras",33,0.033
"Fearless","2020","Central America","Honduras",57,0.057
"Fearless","2021","Central America","Honduras",48,0.048
"Fearless","2008","Central America","Jamaica",46,0.046
"Fearless","2009","Central America","Jamaica",58,0.058
"Fearless","2010","Central America","Jamaica",35,0.035
"Fearless","2011","Central America","Jamaica",26,0.026
"Fearless","2012","Central America","Jamaica",41,0.041
"Fearless","2013","Central America","Jamaica",17,0.017
"Fearless","2014","Central America","Jamaica",41,0.041
"Fearless","2015","Central America","Jamaica",27,0.027
"Fearless","2016","Central America","Jamaica",33,0.033
"Fearless","2017","Central America","Jamaica",16,0.016
"Fearless","2018","Central America","Jamaica",32,0.032
"Fearless","2019","Central America","Jamaica",33,0.033
"Fearless","2020","Central America","Jamaica",59,0.059
"Fearless","2021","Central America","Jamaica",40,0.04
"Fearless","2008","Central America","Nicaragua",49,0.049
"Fearless","2009","Central America","Nicaragua",44,0.044
"Fearless","2010","Central America","Nicaragua",54,0.054
"Fearless","2011","Central America","Nicaragua",34,0.034
"Fearless","2012","Central America","Nicaragua",42,0.042
"Fearless","2013","Central America","Nicaragua",40,0.04
"Fearless","2014","Central America","Nicaragua",42,0.042
"Fearless","2015","Central America","Nicaragua",45,0.045
"Fearless","2016","Central America","Nicaragua",41,0.041
"Fearless","2017","Central America","Nicaragua",41,0.041
"Fearless","2018","Central America","Nicaragua",35,0.035
"Fearless","2019","Central America","Nicaragua",33,0.033
"Fearless","2020","Central America","Nicaragua",24,0.024
"Fearless","2021","Central America","Nicaragua",28,0.028
"Fearless","2008","Central America","Puerto Rico",29,0.029
"Fearless","2009","Central America","Puerto Rico",56,0.056
"Fearless","2010","Central America","Puerto Rico",38,0.038
"Fearless","2011","Central America","Puerto Rico",39,0.039
"Fearless","2012","Central America","Puerto Rico",47,0.047
"Fearless","2013","Central America","Puerto Rico",38,0.038
"Fearless","2014","Central America","Puerto Rico",44,0.044
"Fearless","2015","Central America","Puerto Rico",47,0.047
"Fearless","2016","Central America","Puerto Rico",43,0.043
"Fearless","2017","Central America","Puerto Rico",28,0.028
"Fearless","2018","Central America","Puerto Rico",39,0.039
"Fearless","2019","Central America","Puerto Rico",42,0.042
"Fearless","2020","Central America","Puerto Rico",37,0.037
"Fearless","2021","Central America","Puerto Rico",37,0.037
"Fearless","2008","Europa","Belarus",28,0.028
"Fearless","2009","Europa","Belarus",36,0.036
"Fearless","2010","Europa","Belarus",46,0.046
"Fearless","2011","Europa","Belarus",35,0.035
"Fearless","2012","Europa","Belarus",41,0.041
"Fearless","2013","Europa","Belarus",35,0.035
"Fearless","2014","Europa","Belarus",20,0.02
"Fearless","2015","Europa","Belarus",41,0.041
"Fearless","2016","Europa","Belarus",35,0.035
"Fearless","2017","Europa","Belarus",29,0.029
"Fearless","2018","Europa","Belarus",44,0.044
"Fearless","2019","Europa","Belarus",59,0.059
"Fearless","2020","Europa","Belarus",29,0.029
"Fearless","2021","Europa","Belarus",55,0.055
"Fearless","2008","Europa","Belgium",3300,3.3
"Fearless","2009","Europa","Belgium",1900,1.9
"Fearless","2010","Europa","Belgium",1100,1.1
"Fearless","2011","Europa","Belgium",1000,1
"Fearless","2012","Europa","Belgium",900,0.9
"Fearless","2013","Europa","Belgium",870,0.87
"Fearless","2014","Europa","Belgium",730,0.73
"Fearless","2015","Europa","Belgium",600,0.6
"Fearless","2016","Europa","Belgium",150,0.15
"Fearless","2017","Europa","Belgium",300,0.3
"Fearless","2018","Europa","Belgium",500,0.5
"Fearless","2019","Europa","Belgium",400,0.4
"Fearless","2020","Europa","Belgium",100,0.1
"Fearless","2021","Europa","Belgium",50,0.05
"Fearless","2008","Europe","Albania",38,0.038
"Fearless","2009","Europe","Albania",50,0.05
"Fearless","2010","Europe","Albania",30,0.03
"Fearless","2011","Europe","Albania",60,0.06
"Fearless","2012","Europe","Albania",40,0.04
"Fearless","2013","Europe","Albania",37,0.037
"Fearless","2014","Europe","Albania",39,0.039
"Fearless","2015","Europe","Albania",39,0.039
"Fearless","2016","Europe","Albania",21,0.021
"Fearless","2017","Europe","Albania",35,0.035
"Fearless","2018","Europe","Albania",36,0.036
"Fearless","2019","Europe","Albania",22,0.022
"Fearless","2020","Europe","Albania",62,0.062
"Fearless","2021","Europe","Albania",41,0.041
"Fearless","2008","Europe","Armenia",24,0.024
"Fearless","2009","Europe","Armenia",32,0.032
"Fearless","2010","Europe","Armenia",47,0.047
"Fearless","2011","Europe","Armenia",46,0.046
"Fearless","2012","Europe","Armenia",23,0.023
"Fearless","2013","Europe","Armenia",40,0.04
"Fearless","2014","Europe","Armenia",31,0.031
"Fearless","2015","Europe","Armenia",46,0.046
"Fearless","2016","Europe","Armenia",20,0.02
"Fearless","2017","Europe","Armenia",35,0.035
"Fearless","2018","Europe","Armenia",16,0.016
"Fearless","2019","Europe","Armenia",48,0.048
"Fearless","2020","Europe","Armenia",27,0.027
"Fearless","2021","Europe","Armenia",30,0.03
"Fearless","2008","Europe","Austria",2070,2.07
"Fearless","2009","Europe","Austria",1900,1.9
"Fearless","2010","Europe","Austria",1500,1.5
"Fearless","2011","Europe","Austria",1100,1.1
"Fearless","2012","Europe","Austria",1200,1.2
"Fearless","2013","Europe","Austria",900,0.9
"Fearless","2014","Europe","Austria",700,0.7
"Fearless","2015","Europe","Austria",350,0.35
"Fearless","2016","Europe","Austria",30,0.03
"Fearless","2017","Europe","Austria",110,0.11
"Fearless","2018","Europe","Austria",120,0.12
"Fearless","2019","Europe","Austria",40,0.04
"Fearless","2020","Europe","Austria",30,0.03
"Fearless","2021","Europe","Austria",20,0.02
"Fearless","2008","Europe","Bosnia And Herzegovina",39,0.039
"Fearless","2009","Europe","Bosnia And Herzegovina",39,0.039
"Fearless","2010","Europe","Bosnia And Herzegovina",49,0.049
"Fearless","2011","Europe","Bosnia And Herzegovina",40,0.04
"Fearless","2012","Europe","Bosnia And Herzegovina",22,0.022
"Fearless","2013","Europe","Bosnia And Herzegovina",39,0.039
"Fearless","2014","Europe","Bosnia And Herzegovina",26,0.026
"Fearless","2015","Europe","Bosnia And Herzegovina",24,0.024
"Fearless","2016","Europe","Bosnia And Herzegovina",26,0.026
"Fearless","2017","Europe","Bosnia And Herzegovina",42,0.042
"Fearless","2018","Europe","Bosnia And Herzegovina",20,0.02
"Fearless","2019","Europe","Bosnia And Herzegovina",34,0.034
"Fearless","2020","Europe","Bosnia And Herzegovina",31,0.031
"Fearless","2021","Europe","Bosnia And Herzegovina",41,0.041
"Fearless","2008","Europe","Bulgaria",2070,2.07
"Fearless","2009","Europe","Bulgaria",1900,1.9
"Fearless","2010","Europe","Bulgaria",1500,1.5
"Fearless","2011","Europe","Bulgaria",1100,1.1
"Fearless","2012","Europe","Bulgaria",1200,1.2
"Fearless","2013","Europe","Bulgaria",900,0.9
"Fearless","2014","Europe","Bulgaria",700,0.7
"Fearless","2015","Europe","Bulgaria",350,0.35
